Emp_id,Name,Company,Gender,Age,Performance Score,Years at Company,Monthly Hours,Projects Completed,Satisfaction Level,Salary (INR),Work Accidents,Last Promotion,Department,JobSecurityScore
EMP004721,Arjun,HCL Technologies,Male,41,2,5,172,7,0.25,159637,0,6,Software Development,1
EMP004722,Deepak,TCS,Male,35,1,9,291,9,0.27,133903,2,0,software dev,1
EMP004723,Sneha,Accenture India,Female,56,1,14,285,2,0.86,190626,3,1,software dev,2
EMP004724,Deepak,Infosys,Male,53,5,17,268,9,0.85,102946,2,1,Finance,5
EMP004725,Manish,Accenture India,Male,37,3,20,282,12,0.36,86172,1,10,Sales,4
EMP004726,Meena,IBM India,Female,40,4,6,202,8,0.23,134406,1,4,IT,3
EMP004727,Ankit,HCL Technologies,Male,21,1,2,141,10,0.25,134985,3,1,Operations,1
EMP004728,Anjali,Infosys,Female,36,4,15,139,1,0.56,49944,0,3,Marketing,4
EMP004729,Meena,Accenture India,Female,38,3,12,219,10,0.53,55279,1,0,Operations,4
EMP004730,Rohit,IBM India,Male,30,2,16,229,7,0.35,193004,0,5,Operations,4
EMP004731,Vikas,Tech Mahindra,Male,43,3,3,187,12,0.93,88754,2,9,IT,3
EMP004732,Sneha,Tech Mahindra,Female,38,5,18,215,5,0.64,145083,3,0,Human Resources,5
EMP004733,Arjun,Accenture India,Male,29,4,3,127,5,0.85,147092,1,1,Human Resources,4
EMP004734,Rohit,TCS,Male,50,4,11,170,7,0.28,123927,3,3,Software Development,2
EMP004735,Deepak,HCL Technologies,Male,33,2,3,273,15,0.98,63620,3,3,Sales,2
EMP004736,Ankit,Wipro,Male,51,2,16,170,11,0.85,85139,3,8,IT,2
EMP004737,Ritu,TCS,Female,33,1,17,273,10,0.43,109206,3,4,Sales,1
EMP004738,Ankit,Tech Mahindra,Male,52,3,5,166,14,0.22,131999,3,9,Marketing,2
EMP004739,Priya,HCL Technologies,Female,37,5,18,162,4,0.33,89057,2,3,IT,5
EMP004740,Ankit,IBM India,Male,23,1,4,256,1,0.53,55071,1,4,Finance,1
EMP004741,Meena,Infosys,Female,21,3,1,282,6,0.2,74427,3,6,Software Development,1
EMP004742,Neha,Capgemini,Female,25,2,10,266,1,0.23,196152,1,8,Human Resources,1
EMP004743,Pooja,Accenture India,Female,52,5,12,295,11,0.28,50554,1,8,Finance,5
EMP004744,Neha,Cognizant,Female,45,2,4,199,1,0.85,153499,2,0,Finance,2
EMP004745,Rahul,HCL Technologies,Male,25,2,7,275,15,0.64,183042,1,3,Finance,3
EMP004746,Aarti,LTIMindtree,Female,57,4,10,122,12,0.35,139357,1,3,Quality Assurance,4
EMP004747,Deepak,IBM India,Male,43,3,3,265,8,0.41,180235,1,6,Human Resources,2
EMP004748,Vikas,Wipro,Male,32,1,17,132,4,0.71,22277,2,5,Software Development,1
EMP004749,Priya,Capgemini,Female,54,4,14,274,15,0.45,67293,0,7,software dev,5
EMP004750,Karan,LTIMindtree,Male,43,3,4,159,5,0.75,163731,1,3,Software Development,3
EMP004751,Neha,Wipro,Female,36,3,11,158,10,0.82,55749,1,7,Quality Assurance,4
EMP004752,Deepak,Cognizant,Male,25,3,3,177,10,0.45,182674,1,10,Operations,2
EMP004753,Meena,Tech Mahindra,Female,48,5,3,176,1,0.49,104995,0,5,Human Resources,5
EMP004754,Anjali,TCS,Female,26,4,19,143,10,0.24,94927,0,1,Marketing,4
EMP004755,Pooja,Accenture India,Female,33,1,8,238,7,0.86,196015,2,0,Finance,2
EMP004756,Aarti,Infosys,Female,50,4,8,141,11,0.68,108209,3,9,IT,2
EMP004757,Ritu,Wipro,Female,46,2,13,170,2,0.91,172824,1,8,Marketing,2
EMP004758,Sneha,Capgemini,Female,37,3,7,195,6,0.35,136332,3,7,Quality Assurance,1
EMP004759,Manish,HCL Technologies,Male,29,2,0,285,15,0.97,180684,0,0,Finance,4
EMP004760,Ritu,Tech Mahindra,Female,36,4,10,246,9,0.77,160049,3,3,Quality Assurance,4
EMP004761,Amit,HCL Technologies,Male,38,1,3,180,2,0.36,80444,2,1,Quality Assurance,1
EMP004762,Amit,Capgemini,Male,33,2,16,168,6,0.57,90804,0,1,Sales,3
EMP004763,Suresh,HCL Technologies,Male,49,2,16,142,12,0.76,82950,1,6,Software Development,3
EMP004764,Rohit,Wipro,Male,44,5,18,123,12,0.21,198997,3,9,software dev,4
EMP004765,Ritu,IBM India,Female,33,4,12,195,5,0.82,42062,0,4,IT,5
EMP004766,Meena,HCL Technologies,Female,45,2,18,156,15,0.96,129761,0,10,Quality Assurance,4
EMP004767,Swati,TCS,Female,21,4,16,212,13,0.27,74083,3,1,Quality Assurance,4
EMP004768,Anjali,Cognizant,Female,29,1,19,253,13,0.92,29295,3,0,IT,3
EMP004769,Rohit,Infosys,Male,24,2,11,275,13,0.57,170616,3,0,Software Development,2
EMP004770,Rahul,Wipro,Male,48,1,19,255,2,0.61,160048,0,3,Sales,2
EMP004771,Suresh,LTIMindtree,Male,32,2,13,267,15,0.87,139292,1,3,Quality Assurance,4
EMP004772,Swati,Capgemini,Female,44,3,8,263,15,0.67,163913,0,1,Quality Assurance,5
EMP004773,Amit,Tech Mahindra,Male,29,5,11,260,14,0.48,199054,1,1,Finance,5
EMP004774,Sneha,Wipro,Female,55,5,16,198,9,0.79,171090,3,3,IT,5
EMP004775,Priya,IBM India,Female,58,5,15,181,2,0.31,177421,3,7,IT,3
EMP004776,Pooja,Tech Mahindra,Female,55,1,11,230,1,0.73,140704,2,5,Software Development,1
EMP004777,Kavita,TCS,Female,53,4,9,239,9,0.82,76724,1,0,IT,5
EMP004778,Kavita,Capgemini,Female,55,5,1,172,9,0.47,31448,3,7,software dev,3
EMP004779,Amit,Tech Mahindra,Male,40,2,2,241,9,0.98,172867,1,4,Sales,2
EMP004780,Arjun,HCL Technologies,Male,22,2,4,147,8,0.71,165153,1,9,software dev,2
EMP004781,Kavita,Wipro,Female,46,3,15,137,4,0.28,162102,1,10,Marketing,2
EMP004782,Priya,Cognizant,Female,33,1,20,126,14,0.97,43015,1,5,Human Resources,3
EMP004783,Meena,Capgemini,Female,50,2,12,140,9,0.8,68321,0,6,Quality Assurance,3
EMP004784,Rohit,Accenture India,Male,52,2,17,160,2,0.76,120794,2,9,Human Resources,2
EMP004785,Neha,TCS,Female,56,3,1,286,1,0.4,186089,1,5,Marketing,2
EMP004786,Rohit,Infosys,Male,39,3,0,227,12,0.58,193128,1,2,Quality Assurance,2
EMP004787,Rahul,Capgemini,Male,42,4,8,257,10,0.92,55447,2,9,Quality Assurance,4
EMP004788,Rohit,IBM India,Male,21,4,17,150,7,0.45,49499,3,1,Finance,4
EMP004789,Amit,Wipro,Male,31,4,4,161,6,0.54,31996,1,1,IT,3
EMP004790,Rahul,HCL Technologies,Male,46,2,2,178,3,0.41,151459,3,2,Quality Assurance,1
EMP004791,Rahul,Infosys,Male,39,3,4,237,2,0.37,89494,0,5,Quality Assurance,3
EMP004792,Sneha,Infosys,Female,39,1,11,223,8,0.23,182779,2,0,IT,1
EMP004793,Priya,TCS,Female,32,4,7,285,15,0.79,64899,0,2,software dev,5
EMP004794,Neha,Tech Mahindra,Female,23,5,7,162,4,0.27,99712,3,1,Software Development,3
EMP004795,Vikas,IBM India,Male,38,2,6,249,6,0.63,35363,2,10,Human Resources,1
EMP004796,Jamie,Tech Mahindra,Other,25,1,1,253,4,0.24,38819,0,3,Operations,1
EMP004797,Rohit,HCL Technologies,Male,44,2,0,196,13,0.99,55469,3,0,IT,2
EMP004798,Karan,Infosys,Male,34,4,0,276,11,0.77,167951,3,10,Human Resources,3
EMP004799,Swati,IBM India,Female,58,2,7,277,9,0.7,95965,2,2,Sales,3
EMP004800,Amit,IBM India,Male,23,4,16,208,15,0.35,184998,2,10,Sales,4
EMP004801,Kavita,LTIMindtree,Female,26,2,4,287,12,0.62,196621,3,3,IT,2
EMP004802,Meena,Wipro,Female,32,4,13,218,13,0.6,175611,3,4,software dev,4
EMP004803,Sam,Infosys,Other,31,3,7,156,5,0.49,53028,0,3,Operations,2
EMP004804,Aarti,Infosys,Female,59,3,19,237,6,0.32,90509,0,4,Finance,4
EMP004805,Ritu,IBM India,Female,46,3,17,254,9,0.49,100908,3,0,Human Resources,4
EMP004806,Deepak,Tech Mahindra,Male,21,3,6,297,15,0.69,77434,1,7,software dev,4
EMP004807,Anjali,Infosys,Female,36,3,13,265,15,0.59,133313,2,1,Marketing,4
EMP004808,Vikas,IBM India,Male,29,5,13,255,15,0.66,109748,2,5,Marketing,5
EMP004809,Aarti,Infosys,Female,25,2,5,219,6,0.66,107889,2,1,Quality Assurance,2
EMP004810,Ritu,IBM India,Female,28,3,2,174,2,0.4,38853,3,10,Software Development,1
EMP004811,Manish,LTIMindtree,Male,41,5,20,224,11,0.29,184025,0,1,Sales,5
EMP004812,Aarti,Wipro,Female,53,5,13,295,1,0.62,199767,0,7,Marketing,5
EMP004813,Manish,IBM India,Male,59,2,13,193,14,0.91,195590,2,2,Human Resources,3
EMP004814,Karan,Infosys,Male,40,2,2,177,9,1,132555,1,7,Sales,2
EMP004815,Aarti,HCL Technologies,Female,42,4,9,223,2,0.83,70388,2,1,IT,4
EMP004816,Manish,Wipro,Male,33,4,8,135,2,0.38,193007,2,0,Quality Assurance,3
EMP004817,Arjun,LTIMindtree,Male,59,3,20,272,4,0.7,198623,2,0,Finance,4
EMP004818,Ankit,IBM India,Male,31,1,6,148,10,0.39,195921,1,6,Marketing,1
EMP004819,Pooja,HCL Technologies,Female,38,4,6,127,10,0.66,155085,2,7,software dev,3
EMP004820,Deepak,IBM India,Male,50,1,6,219,3,0.58,198158,0,0,IT,1
EMP004821,Rahul,Tech Mahindra,Male,53,4,11,242,14,0.51,101959,1,2,Quality Assurance,5
EMP004822,Kavita,Infosys,Female,23,5,3,171,14,0.71,50190,1,3,Sales,5
EMP004823,Ankit,Capgemini,Male,21,5,19,210,7,0.89,48664,0,7,Software Development,5
EMP004824,Suresh,TCS,Male,56,5,12,196,7,0.47,46196,3,6,software dev,4
EMP004825,Sneha,Cognizant,Female,26,1,2,273,3,0.59,143193,1,4,Marketing,1
EMP004826,Neha,Tech Mahindra,Female,57,3,19,225,3,0.56,25918,1,6,Marketing,3
EMP004827,Anjali,HCL Technologies,Female,49,4,8,144,9,0.4,86165,1,1,Marketing,4
EMP004828,Karan,Tech Mahindra,Male,31,4,20,211,7,0.54,171729,3,6,Sales,4
EMP004829,Sneha,Accenture India,Female,33,1,19,192,3,0.22,141939,2,10,IT,1
EMP004830,Kavita,IBM India,Female,31,5,12,240,3,0.61,81458,3,0,Human Resources,5
EMP004831,Manish,IBM India,Male,58,3,0,145,13,0.78,131928,0,5,Software Development,3
EMP004832,Suresh,Cognizant,Male,45,4,5,209,3,0.49,132661,0,7,Software Development,3
EMP004833,Taylor,Cognizant,Other,35,3,19,294,9,0.8,148309,0,6,IT,5
EMP004834,Ritu,Accenture India,Female,33,3,7,205,14,0.8,135525,1,4,IT,4
EMP004835,Neha,Infosys,Female,53,2,16,248,8,0.99,71820,2,10,Marketing,3
EMP004836,Priya,TCS,Female,33,3,17,259,13,0.64,143368,2,2,Quality Assurance,4
EMP004837,Meena,Capgemini,Female,58,2,3,271,7,0.52,118706,1,6,Software Development,2
EMP004838,Meena,Capgemini,Female,44,1,11,149,8,0.71,106532,2,8,Human Resources,1
EMP004839,Vikas,LTIMindtree,Male,40,5,15,133,1,0.7,137318,3,10,Sales,4
EMP004840,Deepak,LTIMindtree,Male,37,2,17,270,9,0.99,27649,0,9,Marketing,4
EMP004841,Ritu,Infosys,Female,44,3,9,249,5,0.77,123973,0,6,Marketing,4
EMP004842,Aarti,LTIMindtree,Female,46,5,3,250,13,0.45,60064,1,0,Quality Assurance,5
EMP004843,Pooja,LTIMindtree,Female,52,3,1,125,5,0.35,159893,1,9,Marketing,1
EMP004844,Avery,Accenture India,Other,49,3,14,268,5,0.83,78849,1,10,software dev,4
EMP004845,Sneha,Accenture India,Female,34,2,8,139,9,0.34,196444,1,6,software dev,2
EMP004846,Deepak,LTIMindtree,Male,57,1,14,268,5,0.7,134253,0,9,Finance,2
EMP004847,Aarti,Tech Mahindra,Female,42,3,4,159,2,0.31,179632,1,1,Human Resources,2
EMP004848,Suresh,Wipro,Male,54,2,18,272,6,0.77,108188,0,6,Quality Assurance,4
EMP004849,Ankit,Wipro,Male,47,3,2,234,7,0.83,106909,2,4,Sales,2
EMP004850,Rahul,Infosys,Male,48,5,16,243,11,0.99,192107,3,5,Software Development,5
EMP004851,Kavita,Capgemini,Female,42,1,12,190,15,0.96,66021,2,5,Operations,2
EMP004852,Robin,Cognizant,Other,23,3,2,152,7,0.77,167302,3,9,Sales,1
EMP004853,Suresh,Infosys,Male,42,1,3,170,7,0.42,97295,1,2,software dev,1
EMP004854,Rohit,LTIMindtree,Male,41,1,17,209,11,0.23,25036,0,8,IT,2
EMP004855,Meena,Accenture India,Female,36,5,2,209,14,0.64,38561,3,2,Software Development,5
EMP004856,Sneha,IBM India,Female,29,5,13,236,2,0.81,176309,0,1,Software Development,5
EMP004857,Swati,Tech Mahindra,Female,33,4,15,198,6,0.21,163157,2,1,Quality Assurance,3
EMP004858,Aarti,HCL Technologies,Female,30,1,11,139,9,0.62,21168,1,6,Operations,1
EMP004859,Kavita,Accenture India,Female,41,3,10,138,1,0.91,119319,1,10,Marketing,2
EMP004860,Manish,Wipro,Male,27,5,1,175,3,0.71,43105,3,6,Human Resources,3
EMP004861,Rahul,Accenture India,Male,42,3,0,120,12,0.75,195348,2,1,Human Resources,2
EMP004862,Amit,Tech Mahindra,Male,38,1,12,286,6,0.58,127763,1,3,IT,2
EMP004863,Swati,Cognizant,Female,41,5,17,156,7,0.95,176790,2,4,Human Resources,5
EMP004864,Deepak,LTIMindtree,Male,34,4,17,137,2,0.5,69817,2,1,Sales,4
EMP004865,Priya,IBM India,Female,30,1,12,198,10,0.5,50368,0,7,software dev,2
EMP004866,Deepak,Wipro,Male,53,3,3,253,8,0.61,88135,2,5,Operations,2
EMP004867,Ankit,Wipro,Male,29,4,0,220,11,0.67,37578,2,4,Finance,3
EMP004868,Rohit,TCS,Male,38,1,14,141,15,0.63,167755,2,7,Operations,1
EMP004869,Deepak,Capgemini,Male,33,5,16,130,13,0.85,67395,2,5,IT,5
EMP004870,Rahul,Cognizant,Male,37,1,5,191,6,0.87,25080,1,8,Finance,1
EMP004871,Anjali,Wipro,Female,43,2,4,128,12,0.31,115116,0,10,Marketing,1
EMP004872,Arjun,Capgemini,Male,45,3,0,260,9,0.68,120134,3,6,Finance,3
EMP004873,Neha,Wipro,Female,36,5,15,250,9,0.99,160925,0,7,Marketing,5
EMP004874,Manish,LTIMindtree,Male,44,5,13,254,9,0.68,76291,1,9,Finance,5
EMP004875,Meena,Capgemini,Female,51,2,4,165,9,0.75,155947,1,6,Software Development,2
EMP004876,Ritu,Tech Mahindra,Female,31,4,2,177,2,0.89,86068,3,6,Sales,2
EMP004877,Casey,TCS,Other,43,5,2,147,10,0.89,54902,1,7,Sales,5
EMP004878,Vikas,LTIMindtree,Male,59,4,11,150,13,0.21,93490,1,5,Sales,4
EMP004879,Karan,Tech Mahindra,Male,42,4,17,171,10,0.39,188493,0,9,Finance,5
EMP004880,Priya,IBM India,Female,53,4,8,256,13,0.89,188559,0,3,Sales,5
EMP004881,Karan,Cognizant,Male,38,1,16,210,7,0.73,82648,0,8,Software Development,2
EMP004882,Aarti,Cognizant,Female,34,2,16,127,5,0.71,173505,3,7,Software Development,1
EMP004883,Karan,HCL Technologies,Male,48,3,19,227,15,0.89,177171,0,3,Marketing,5
EMP004884,Pooja,HCL Technologies,Female,31,2,17,205,9,0.85,111325,3,2,Quality Assurance,2
EMP004885,Vikas,Capgemini,Male,44,5,2,137,1,0.8,21152,1,8,Quality Assurance,4
EMP004886,Kavita,Cognizant,Female,56,2,17,239,10,0.24,186328,3,4,Software Development,2
EMP004887,Pooja,Capgemini,Female,39,3,14,168,7,0.83,55949,3,10,Software Development,3
EMP004888,Ankit,HCL Technologies,Male,33,1,0,130,10,0.36,111989,2,10,Software Development,1
EMP004889,Manish,IBM India,Male,53,5,2,236,5,0.22,123908,2,7,Quality Assurance,3
EMP004890,Rahul,Wipro,Male,39,1,6,249,11,0.59,146150,1,8,Sales,1
EMP004891,Anjali,Tech Mahindra,Female,52,5,9,276,9,0.95,25194,1,5,Operations,5
EMP004892,Ankit,Accenture India,Male,35,3,8,172,7,0.91,55751,0,8,Operations,3
EMP004893,Karan,Capgemini,Male,31,1,8,273,4,0.99,126548,3,9,Marketing,1
EMP004894,Swati,IBM India,Female,43,3,7,298,11,0.4,26182,2,2,Finance,3
EMP004895,Deepak,Tech Mahindra,Male,25,3,5,211,8,0.76,43842,0,5,Finance,4
EMP004896,Vikas,Cognizant,Male,42,2,0,125,9,0.24,188273,2,9,Operations,1
EMP004897,Ankit,Wipro,Male,38,5,15,219,9,0.84,90651,0,8,Operations,5
EMP004898,Sneha,Tech Mahindra,Female,27,4,9,131,10,0.62,30290,2,1,Sales,4
EMP004899,Morgan,TCS,Other,53,4,10,281,4,1,31125,0,2,Quality Assurance,5
EMP004900,Ankit,HCL Technologies,Male,23,1,11,240,6,0.39,84206,3,6,IT,1
EMP004901,Aarti,Tech Mahindra,Female,48,3,2,246,4,0.83,26458,0,4,Operations,3
EMP004902,Rohit,Accenture India,Male,21,2,5,156,1,0.34,130361,1,8,Human Resources,1
EMP004903,Manish,IBM India,Male,57,5,7,244,6,0.43,182928,0,10,IT,4
EMP004904,Meena,Wipro,Female,42,1,12,284,8,0.44,95890,2,0,Quality Assurance,2
EMP004905,Rahul,LTIMindtree,Male,39,3,18,127,6,0.66,165154,3,7,Sales,2
EMP004906,Meena,Tech Mahindra,Female,34,4,7,284,13,0.49,35180,0,10,software dev,5
EMP004907,Meena,Infosys,Female,23,4,20,239,12,0.55,195854,0,5,Operations,5
EMP004908,Meena,Accenture India,Female,39,5,12,235,3,0.62,182832,1,1,software dev,5
EMP004909,Deepak,Accenture India,Male,53,5,3,293,13,0.24,88416,2,5,Finance,4
EMP004910,Karan,Infosys,Male,41,5,2,150,8,0.73,84885,1,0,Operations,5
EMP004911,Sam,TCS,Other,21,1,19,258,10,0.72,121688,0,6,Quality Assurance,3
EMP004912,Suresh,LTIMindtree,Male,46,5,2,283,9,0.97,77211,3,8,Operations,4
EMP004913,Neha,HCL Technologies,Female,30,1,11,264,1,0.31,114730,2,2,Marketing,1
EMP004914,Karan,IBM India,Male,55,2,4,135,11,0.22,43106,0,3,Human Resources,1
EMP004915,Amit,Wipro,Male,33,3,5,149,11,0.31,37206,0,5,software dev,2
EMP004916,Deepak,IBM India,Male,26,4,17,158,6,0.54,27253,2,4,software dev,4
EMP004917,Swati,LTIMindtree,Female,26,1,19,163,10,0.37,149006,1,1,Human Resources,1
EMP004918,Swati,IBM India,Female,55,3,13,235,8,0.37,97754,3,7,Human Resources,2
EMP004919,Rahul,Infosys,Male,36,5,4,156,2,0.9,194360,1,9,Operations,4
EMP004920,Pooja,Accenture India,Female,28,4,10,273,14,0.46,122655,1,9,Software Development,5
EMP004921,Vikas,IBM India,Male,23,1,8,268,14,0.53,183782,3,9,Sales,1
EMP004922,Arjun,Capgemini,Male,25,5,16,211,4,0.75,193375,0,10,Quality Assurance,5
EMP004923,Priya,Tech Mahindra,Female,41,3,11,138,13,0.47,98950,2,10,Operations,2
EMP004924,Anjali,LTIMindtree,Female,51,2,0,219,1,0.64,107448,2,7,software dev,1
EMP004925,Arjun,TCS,Male,34,3,0,258,4,0.62,77793,1,1,Marketing,2
EMP004926,Suresh,Capgemini,Male,57,1,3,266,2,0.41,79065,1,1,Human Resources,1
EMP004927,Robin,Infosys,Other,39,2,17,188,3,0.77,193311,0,9,Marketing,3
EMP004928,Aarti,Cognizant,Female,57,2,16,249,4,0.87,78453,3,6,Software Development,2
EMP004929,Sneha,Infosys,Female,40,5,11,144,3,0.83,171221,3,2,Finance,5
EMP004930,Rohit,TCS,Male,22,3,19,234,6,0.52,97046,2,8,Human Resources,4
EMP004931,Anjali,TCS,Female,27,1,11,209,13,0.95,176305,3,10,Marketing,1
EMP004932,Ankit,Capgemini,Male,53,2,4,149,7,0.92,192815,1,5,Finance,2
EMP004933,Jordan,Tech Mahindra,Other,26,5,0,136,11,0.41,35049,0,2,Finance,4
EMP004934,Ankit,LTIMindtree,Male,27,2,18,204,15,0.3,140481,0,5,Finance,3
EMP004935,Manish,HCL Technologies,Male,38,3,6,265,7,0.92,31497,1,7,Marketing,4
EMP004936,Manish,Accenture India,Male,49,4,14,230,1,0.8,110487,2,6,Operations,4
EMP004937,Anjali,Capgemini,Female,39,1,13,211,5,0.45,75883,1,6,Marketing,1
EMP004938,Priya,TCS,Female,45,4,2,195,3,0.44,191428,0,4,software dev,4
EMP004939,Rahul,Cognizant,Male,24,3,4,159,12,0.46,131143,0,9,Quality Assurance,3
EMP004940,Swati,Wipro,Female,33,4,5,253,1,0.89,134613,0,3,Finance,5
EMP004941,Kavita,TCS,Female,52,3,10,207,1,0.39,60910,3,10,Sales,2
EMP004942,Rohit,Tech Mahindra,Male,47,3,18,290,2,0.72,69036,1,7,IT,4
EMP004943,Ritu,Tech Mahindra,Female,54,5,1,264,10,0.87,43725,2,8,Human Resources,4
EMP004944,Neha,TCS,Female,48,4,11,289,8,0.51,80487,1,1,IT,4
EMP004945,Manish,Tech Mahindra,Male,29,2,13,266,4,0.25,33863,1,10,Marketing,2
EMP004946,Ankit,Capgemini,Male,28,3,8,230,14,0.81,58061,1,4,Finance,4
EMP004947,Rohit,TCS,Male,41,4,19,174,10,0.22,171219,3,6,IT,3
EMP004948,Manish,TCS,Male,50,2,15,211,3,0.86,167209,1,4,Marketing,3
EMP004949,Karan,LTIMindtree,Male,49,1,16,276,14,0.49,170891,0,7,Finance,3
EMP004950,Kavita,Accenture India,Female,29,2,16,232,8,0.84,136338,2,7,Sales,2
EMP004951,Aarti,Cognizant,Female,33,4,1,127,2,0.64,60378,3,4,Marketing,2
EMP004952,Rahul,Tech Mahindra,Male,38,4,9,127,9,0.49,117166,3,7,Human Resources,3
EMP004953,Sneha,LTIMindtree,Female,58,2,10,188,4,0.92,85785,3,1,Sales,2
EMP004954,Pooja,HCL Technologies,Female,42,2,2,162,11,0.81,160424,3,10,Finance,1
EMP004955,Ritu,HCL Technologies,Female,51,3,1,217,9,0.26,36457,0,4,Marketing,3
EMP004956,Arjun,IBM India,Male,55,4,3,169,1,0.94,131111,0,4,IT,4
EMP004957,Kavita,Capgemini,Female,30,3,7,123,5,0.57,28975,2,10,Operations,2
EMP004958,Ritu,Capgemini,Female,29,3,18,227,10,0.32,139562,1,8,software dev,3
EMP004959,Anjali,Infosys,Female,51,1,19,155,7,0.82,177974,3,9,Finance,1
EMP004960,Rohit,Cognizant,Male,44,4,17,252,14,0.61,143831,1,1,software dev,5
EMP004961,Rohit,TCS,Male,28,3,0,138,11,0.74,79029,1,2,Finance,3
EMP004962,Aarti,Tech Mahindra,Female,40,1,1,289,4,0.76,155015,2,9,Human Resources,1
EMP004963,Rahul,Cognizant,Male,37,3,7,229,12,0.36,136113,3,8,Finance,2
EMP004964,Aarti,IBM India,Female,48,3,9,262,12,0.98,22692,1,5,Marketing,4
EMP004965,Neha,Infosys,Female,26,4,18,133,5,0.28,125818,2,5,software dev,4
EMP004966,Deepak,LTIMindtree,Male,53,2,6,167,11,0.68,74020,1,9,Human Resources,1
EMP004967,Anjali,Cognizant,Female,48,2,16,191,9,0.32,73778,2,3,Marketing,1
EMP004968,Arjun,LTIMindtree,Male,21,4,2,223,6,0.9,54768,0,2,IT,5
EMP004969,Rohit,HCL Technologies,Male,55,2,14,194,13,0.34,56924,2,7,Operations,2
EMP004970,Anjali,Tech Mahindra,Female,44,5,3,227,14,0.55,107853,2,0,Sales,4
EMP004971,Aarti,IBM India,Female,26,2,16,229,6,0.27,134321,0,8,Sales,2
EMP004972,Arjun,TCS,Male,27,3,10,201,2,0.56,71132,3,0,software dev,2
EMP004973,Ritu,Tech Mahindra,Female,29,3,5,182,1,0.2,55003,2,1,Operations,1
EMP004974,Rahul,Accenture India,Male,57,1,16,174,4,0.55,104353,2,3,Human Resources,1
EMP004975,Rohit,Capgemini,Male,36,4,9,151,10,0.75,48849,1,4,Quality Assurance,4
EMP004976,Deepak,IBM India,Male,54,1,0,283,3,0.35,157213,2,3,Human Resources,1
EMP004977,Karan,Cognizant,Male,55,3,17,228,11,0.64,25446,2,9,Marketing,3
EMP004978,Priya,Tech Mahindra,Female,55,3,13,204,7,0.58,167569,1,9,Quality Assurance,3
EMP004979,Aarti,Wipro,Female,40,1,18,231,7,0.47,112150,3,7,Operations,1
EMP004980,Neha,Capgemini,Female,43,5,17,225,6,0.74,69606,0,8,Quality Assurance,5
EMP004981,Kavita,Capgemini,Female,55,2,0,176,15,1,84017,0,4,Sales,3
EMP004982,Amit,Wipro,Male,43,5,0,163,5,0.95,61561,2,1,Sales,4
EMP004983,Rohit,Infosys,Male,24,5,8,281,3,0.98,62716,3,0,Quality Assurance,5
EMP004984,Pooja,Infosys,Female,30,5,13,298,15,0.22,119885,0,10,Operations,5
EMP004985,Aarti,Wipro,Female,31,5,2,211,4,0.41,53894,1,8,IT,4
EMP004986,Pooja,Accenture India,Female,29,2,11,257,13,0.94,60541,2,4,Finance,3
EMP004987,Karan,HCL Technologies,Male,32,4,16,231,5,0.24,69048,2,2,Human Resources,4
EMP004988,Vikas,Wipro,Male,37,1,16,259,4,0.49,128403,3,3,Quality Assurance,1
EMP004989,Deepak,HCL Technologies,Male,52,5,1,288,3,0.72,93805,2,0,Marketing,4
EMP004990,Vikas,Tech Mahindra,Male,43,5,5,250,2,0.99,56898,3,7,Sales,5
EMP004991,Manish,Accenture India,Male,35,1,0,184,5,0.42,131946,0,0,Quality Assurance,1
EMP004992,Neha,IBM India,Female,48,1,11,220,2,0.81,189398,0,4,IT,2
EMP004993,Karan,HCL Technologies,Male,58,4,3,159,2,0.73,117554,3,0,Marketing,3
EMP004994,Kavita,Capgemini,Female,25,3,15,221,15,0.69,99785,0,7,Finance,4
EMP004995,Anjali,Tech Mahindra,Female,38,4,19,149,2,0.79,55772,0,4,Quality Assurance,5
EMP004996,Karan,Capgemini,Male,41,3,10,224,14,0.4,22326,0,4,Sales,4
EMP004997,Neha,Accenture India,Female,35,2,19,162,2,0.47,64751,3,6,Finance,1
EMP004998,Deepak,HCL Technologies,Male,23,4,19,300,8,0.65,116515,1,5,software dev,5
EMP004999,Sneha,LTIMindtree,Female,46,2,9,210,12,0.55,53375,1,9,Finance,2
EMP005000,Kavita,Accenture India,Female,35,1,7,149,7,0.78,48608,0,8,Sales,1
EMP005001,Sneha,Accenture India,Female,40,4,1,160,9,0.84,184867,1,10,software dev,4
EMP005002,Aarti,LTIMindtree,Female,41,1,7,163,3,0.62,43738,0,10,Software Development,1
EMP005003,Vikas,Tech Mahindra,Male,46,5,0,156,1,0.52,79609,2,7,Quality Assurance,3
EMP005004,Pooja,HCL Technologies,Female,43,1,6,236,6,0.93,76154,1,7,Sales,1
EMP005005,Anjali,HCL Technologies,Female,45,5,13,253,9,0.8,103815,2,2,Software Development,5
EMP005006,Pooja,Capgemini,Female,24,3,3,202,13,0.74,76143,0,2,Operations,4
EMP005007,Sneha,Accenture India,Female,30,5,20,243,1,0.25,56197,1,4,Finance,5
EMP005008,Aarti,Accenture India,Female,42,3,16,284,1,0.62,197359,1,7,Sales,4
EMP005009,Priya,TCS,Female,23,5,1,120,4,0.3,103360,2,2,Quality Assurance,3
EMP005010,Suresh,IBM India,Male,39,5,1,129,10,0.73,99919,0,2,Finance,5
EMP005011,Karan,Accenture India,Male,51,2,7,145,1,0.44,173114,1,7,Marketing,1
